Age,Workclass, Final Weight, Education, Years of Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours Work per Week, Income
51.0,1,20795.0,12.0,9.0,3.0,14,1.0,2,0.0,7688.0,0.0,40.0,2.0
53.0,4,95519.0,12.0,9.0,3.0,10,1.0,2,0.0,0.0,0.0,42.0,2.0
47.0,4,112791.0,12.0,9.0,3.0,11,1.0,2,0.0,0.0,0.0,40.0,1.0
20.0,4,291407.0,2.0,7.0,5.0,6,4.0,1,0.0,0.0,0.0,40.0,1.0
32.0,4,239659.0,16.0,10.0,6.0,7,5.0,1,1.0,0.0,0.0,70.0,1.0
28.0,4,183151.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,50.0,1.0
58.0,?,97634.0,5.0,3.0,3.0, ?,1.0,2,0.0,0.0,0.0,40.0,1.0
52.0,4,143807.0,12.0,9.0,1.0,12,2.0,2,1.0,0.0,0.0,40.0,1.0
35.0,4,186934.0,13.0,14.0,6.0,10,2.0,2,0.0,0.0,0.0,40.0,2.0
30.0,4,170065.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
33.0,4,108328.0,16.0,10.0,5.0,1,2.0,2,1.0,6849.0,0.0,50.0,1.0
56.0,7,83696.0,10.0,13.0,6.0,10,2.0,2,1.0,0.0,0.0,38.0,1.0
21.0,4,204596.0,16.0,10.0,5.0,8,4.0,2,1.0,0.0,0.0,20.0,1.0
56.0,?,32604.0,16.0,10.0,5.0, ?,2.0,1,1.0,0.0,0.0,40.0,1.0
56.0,4,193453.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,1902.0,65.0,2.0
45.0,4,148995.0,10.0,13.0,3.0,3,1.0,2,0.0,15024.0,0.0,40.0,2.0
20.0,4,85041.0,16.0,10.0,5.0,4,4.0,2,1.0,0.0,0.0,20.0,1.0
62.0,2,140851.0,12.0,9.0,3.0,8,1.0,2,0.0,0.0,0.0,40.0,2.0
24.0,4,196280.0,10.0,13.0,5.0,12,2.0,2,1.0,0.0,0.0,30.0,1.0
52.0,1,38973.0,10.0,13.0,6.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
23.0,4,39182.0,12.0,9.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
36.0,4,198841.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
40.0,4,694812.0,16.0,10.0,5.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
30.0,4,247444.0,16.0,10.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
41.0,4,294270.0,7.0,5.0,3.0,14,1.0,2,0.0,0.0,0.0,35.0,1.0
59.0,4,195820.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,2.0
27.0,4,329426.0,13.0,14.0,5.0,4,2.0,2,0.0,0.0,0.0,37.0,1.0
19.0,?,174871.0,16.0,10.0,5.0, ?,4.0,2,0.0,0.0,0.0,23.0,1.0
41.0,4,116103.0,16.0,10.0,5.0,4,2.0,2,0.0,0.0,0.0,50.0,1.0
27.0,4,206903.0,10.0,13.0,5.0,6,5.0,2,0.0,0.0,0.0,35.0,1.0
50.0,4,217577.0,12.0,9.0,7.0,7,5.0,2,1.0,0.0,0.0,40.0,1.0
29.0,4,337693.0,5.0,3.0,5.0,8,4.0,2,1.0,0.0,0.0,40.0,1.0
38.0,4,204501.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,55.0,2.0
30.0,4,169186.0,12.0,9.0,5.0,7,4.0,2,0.0,0.0,0.0,60.0,1.0
48.0,4,109421.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,55.0,1.0
39.0,2,267893.0,8.0,12.0,3.0,3,1.0,1,0.0,7298.0,0.0,40.0,2.0
40.0,4,200479.0,9.0,11.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,1.0
27.0,2,221317.0,2.0,7.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
59.0,6,132925.0,13.0,14.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
31.0,?,283531.0,12.0,9.0,1.0, ?,5.0,1,1.0,0.0,0.0,20.0,1.0
34.0,4,170769.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,50.0,2.0
47.0,5,186410.0,15.0,15.0,5.0,8,2.0,2,0.0,0.0,0.0,60.0,2.0
64.0,5,307786.0,4.0,2.0,3.0,12,1.0,2,0.0,0.0,0.0,20.0,1.0
29.0,4,380560.0,7.0,5.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
38.0,2,147258.0,12.0,9.0,5.0,14,2.0,2,0.0,0.0,0.0,40.0,1.0
42.0,4,212894.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,1887.0,40.0,2.0
49.0,4,124356.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,0.0,60.0,2.0
53.0,4,98791.0,16.0,10.0,3.0,13,1.0,2,0.0,0.0,0.0,40.0,1.0
35.0,4,216473.0,16.0,10.0,3.0,1,1.0,2,0.0,0.0,0.0,50.0,2.0
70.0,?,135339.0,10.0,13.0,3.0, ?,1.0,4,0.0,0.0,0.0,40.0,1.0
38.0,4,107303.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
36.0,4,152744.0,10.0,13.0,1.0,12,3.0,4,1.0,0.0,0.0,40.0,1.0
34.0,6,100079.0,10.0,13.0,3.0,12,1.0,4,0.0,0.0,0.0,55.0,1.0
24.0,4,117779.0,10.0,13.0,5.0,10,2.0,2,0.0,0.0,0.0,10.0,1.0
23.0,4,197613.0,16.0,10.0,5.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
21.0,4,411068.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,35.0,1.0
47.0,4,192984.0,16.0,10.0,7.0,1,5.0,2,1.0,0.0,0.0,40.0,1.0
59.0,4,66356.0,6.0,4.0,5.0,5,5.0,2,0.0,4865.0,0.0,40.0,1.0
33.0,1,137184.0,8.0,12.0,1.0,4,5.0,2,0.0,0.0,0.0,50.0,2.0
63.0,6,231105.0,16.0,10.0,3.0,7,1.0,2,0.0,0.0,0.0,35.0,2.0
18.0,2,146586.0,12.0,9.0,5.0,8,4.0,2,0.0,0.0,0.0,60.0,1.0
32.0,4,32406.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,50.0,1.0
33.0,4,578701.0,10.0,13.0,3.0,4,1.0,1,0.0,0.0,0.0,40.0,1.0
19.0,4,206777.0,12.0,9.0,5.0,6,3.0,2,0.0,0.0,0.0,40.0,1.0
27.0,2,133495.0,12.0,9.0,5.0,10,4.0,2,0.0,0.0,0.0,40.0,1.0
40.0,4,34722.0,16.0,10.0,1.0,14,2.0,2,0.0,0.0,0.0,48.0,2.0
38.0,6,133299.0,8.0,12.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
20.0,4,24967.0,12.0,9.0,5.0,5,4.0,2,0.0,0.0,0.0,47.0,1.0
35.0,6,171968.0,12.0,9.0,6.0,14,2.0,2,0.0,0.0,0.0,70.0,1.0
22.0,4,412156.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,40.0,1.0
40.0,4,51290.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,2.0
34.0,4,198265.0,16.0,10.0,3.0,13,1.0,2,0.0,3103.0,0.0,40.0,2.0
23.0,4,293565.0,1.0,6.0,5.0,6,2.0,2,0.0,0.0,0.0,40.0,1.0
26.0,4,226288.0,10.0,13.0,5.0,1,2.0,2,0.0,0.0,0.0,40.0,1.0
53.0,5,110445.0,16.0,10.0,3.0,5,1.0,2,0.0,0.0,0.0,60.0,1.0
34.0,4,160634.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
39.0,4,174242.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
25.0,4,390316.0,7.0,5.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
18.0,4,298860.0,2.0,7.0,5.0,12,4.0,2,0.0,0.0,0.0,20.0,1.0
65.0,4,171584.0,10.0,13.0,5.0,4,2.0,2,0.0,0.0,0.0,40.0,1.0
49.0,6,232664.0,10.0,13.0,5.0,4,4.0,2,1.0,0.0,0.0,40.0,1.0
64.0,4,63676.0,1.0,6.0,3.0,8,1.0,1,0.0,0.0,0.0,40.0,1.0
68.0,4,170376.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
56.0,6,175964.0,16.0,10.0,1.0,8,2.0,2,1.0,0.0,0.0,40.0,1.0
68.0,1,422013.0,12.0,9.0,1.0,10,2.0,2,1.0,0.0,3683.0,40.0,1.0
35.0,4,105813.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,48.0,2.0
50.0,1,306707.0,12.0,9.0,5.0,1,5.0,1,1.0,0.0,0.0,12.0,1.0
45.0,4,177543.0,12.0,9.0,1.0,1,5.0,2,1.0,0.0,0.0,28.0,1.0
43.0,4,320277.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,1.0
39.0,4,129495.0,16.0,10.0,6.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
37.0,4,257042.0,12.0,9.0,1.0,3,5.0,2,0.0,1506.0,0.0,40.0,1.0
45.0,4,275995.0,10.0,13.0,3.0,13,1.0,2,0.0,0.0,0.0,50.0,2.0
20.0,?,86318.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,10.0,1.0
36.0,4,280440.0,8.0,12.0,5.0,13,5.0,2,1.0,0.0,0.0,45.0,1.0
26.0,4,371556.0,16.0,10.0,5.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
36.0,4,408229.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,32.0,1.0
47.0,4,149337.0,10.0,13.0,5.0,1,2.0,2,0.0,0.0,0.0,60.0,1.0
34.0,4,209297.0,12.0,9.0,5.0,7,2.0,1,0.0,0.0,2001.0,40.0,1.0
53.0,4,355802.0,16.0,10.0,7.0,12,5.0,2,1.0,0.0,0.0,30.0,1.0
32.0,4,165949.0,10.0,13.0,1.0,7,2.0,2,1.0,0.0,1590.0,42.0,1.0
44.0,6,112507.0,5.0,3.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
25.0,4,462869.0,12.0,9.0,5.0,6,3.0,2,0.0,0.0,0.0,40.0,1.0
35.0,4,413648.0,5.0,3.0,5.0,5,5.0,2,0.0,0.0,0.0,36.0,1.0
34.0,4,29235.0,8.0,12.0,1.0,10,2.0,2,1.0,0.0,0.0,40.0,1.0
42.0,4,149823.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
47.0,4,39530.0,12.0,9.0,1.0,8,2.0,2,1.0,0.0,0.0,4.0,1.0
23.0,4,197387.0,12.0,9.0,5.0,3,4.0,2,0.0,0.0,0.0,37.0,1.0
56.0,2,255406.0,12.0,9.0,1.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
50.0,4,43764.0,11.0,16.0,3.0,10,1.0,2,0.0,15024.0,0.0,50.0,2.0
38.0,4,168322.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,60.0,1.0
46.0,4,278322.0,9.0,11.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
47.0,4,115813.0,8.0,12.0,6.0,1,5.0,2,1.0,0.0,0.0,57.0,1.0
38.0,6,184456.0,12.0,9.0,3.0,8,1.0,2,0.0,3464.0,0.0,80.0,1.0
42.0,4,289636.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,46.0,1.0
48.0,4,101684.0,12.0,9.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
27.0,4,133425.0,12.0,9.0,5.0,4,2.0,2,1.0,0.0,0.0,50.0,1.0
40.0,4,349405.0,9.0,11.0,3.0,10,6.0,2,1.0,0.0,0.0,36.0,1.0
53.0,4,124076.0,11.0,16.0,3.0,10,6.0,2,1.0,99999.0,0.0,37.0,2.0
75.0,6,165968.0,9.0,11.0,7.0,4,2.0,2,1.0,0.0,0.0,30.0,1.0
39.0,4,185099.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,48.0,2.0
46.0,1,268281.0,8.0,12.0,1.0,1,5.0,2,1.0,0.0,0.0,40.0,1.0
51.0,4,154949.0,12.0,9.0,7.0,7,2.0,1,1.0,0.0,0.0,40.0,1.0
34.0,4,176711.0,12.0,9.0,1.0,8,4.0,2,0.0,0.0,0.0,40.0,1.0
23.0,4,165064.0,16.0,10.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
32.0,4,213750.0,9.0,11.0,5.0,8,2.0,2,0.0,0.0,0.0,45.0,1.0
45.0,6,77132.0,16.0,10.0,5.0,12,2.0,2,0.0,0.0,0.0,55.0,1.0
21.0,4,109667.0,16.0,10.0,5.0,8,4.0,2,0.0,0.0,0.0,40.0,1.0
36.0,4,162164.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,44.0,1.0
40.0,4,219591.0,1.0,6.0,3.0,3,1.0,2,0.0,0.0,0.0,50.0,1.0
20.0,?,327462.0,1.0,6.0,1.0, ?,2.0,2,1.0,0.0,0.0,40.0,1.0
68.0,4,236943.0,7.0,5.0,1.0,5,2.0,1,0.0,0.0,0.0,20.0,1.0
40.0,4,89226.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,2.0
20.0,4,124751.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,24.0,1.0
48.0,2,144122.0,13.0,14.0,1.0,10,2.0,2,1.0,0.0,0.0,40.0,2.0
27.0,4,98769.0,10.0,13.0,5.0,12,2.0,2,0.0,0.0,0.0,45.0,1.0
57.0,1,170066.0,9.0,11.0,5.0,13,2.0,2,0.0,0.0,0.0,40.0,1.0
54.0,5,162439.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,98.0,2.0
47.0,4,22900.0,12.0,9.0,1.0,8,2.0,2,1.0,0.0,0.0,40.0,1.0
30.0,2,102130.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
17.0,?,215743.0,2.0,7.0,5.0, ?,4.0,2,0.0,0.0,0.0,40.0,1.0
35.0,4,381583.0,16.0,10.0,3.0,3,1.0, Other,0.0,0.0,0.0,45.0,2.0
56.0,2,198277.0,3.0,8.0,5.0,6,2.0,2,0.0,0.0,0.0,40.0,1.0
20.0,4,243178.0,12.0,9.0,5.0,6,4.0,2,0.0,0.0,0.0,28.0,1.0
38.0,2,177305.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,38.0,1.0
19.0,4,167149.0,16.0,10.0,5.0,12,4.0,2,1.0,0.0,0.0,25.0,1.0
24.0,4,270872.0,12.0,9.0,5.0,3,3.0,2,0.0,594.0,0.0,40.0,1.0
31.0,4,382368.0,16.0,10.0,5.0,1,2.0,2,0.0,0.0,0.0,40.0,1.0
44.0,2,277144.0,10.0,13.0,5.0,10,4.0,2,0.0,0.0,0.0,60.0,1.0
21.0,7,145651.0,16.0,10.0,5.0,12,4.0,1,1.0,0.0,1602.0,12.0,1.0
41.0,4,171351.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
18.0,4,265099.0,2.0,7.0,5.0,8,4.0,2,1.0,0.0,0.0,16.0,1.0
23.0,4,105617.0,7.0,5.0,5.0,14,4.0,2,0.0,0.0,0.0,40.0,1.0
37.0,2,217689.0,16.0,10.0,3.0,8,1.0,3,0.0,0.0,0.0,32.0,1.0
46.0,?,81136.0,9.0,11.0,1.0, ?,5.0,2,0.0,0.0,0.0,30.0,1.0
43.0,6,73883.0,10.0,13.0,1.0,12,5.0,2,0.0,0.0,0.0,45.0,1.0
31.0,4,339482.0,4.0,2.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
40.0,4,326232.0,16.0,10.0,1.0,14,5.0,2,0.0,0.0,0.0,40.0,2.0
27.0,4,106316.0,15.0,15.0,1.0,10,2.0,2,1.0,0.0,0.0,12.0,1.0
64.0,2,198728.0,16.0,10.0,5.0,14,5.0,2,0.0,0.0,0.0,40.0,1.0
31.0,1,126501.0,9.0,11.0,5.0,10,4.0,2,0.0,0.0,0.0,40.0,1.0
48.0,4,233802.0,13.0,14.0,3.0,4,1.0,1,0.0,0.0,0.0,45.0,1.0
37.0,6,204501.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,0.0,20.0,2.0
28.0,4,208249.0,16.0,10.0,1.0,13,2.0,2,0.0,0.0,0.0,24.0,1.0
42.0,4,188693.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
60.0,5,93272.0,6.0,4.0,3.0,12,1.0,2,0.0,0.0,0.0,60.0,1.0
17.0,4,159299.0,2.0,7.0,5.0,8,4.0,2,1.0,0.0,0.0,20.0,1.0
21.0,?,303588.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,30.0,1.0
46.0,4,35136.0,1.0,6.0,1.0,1,4.0,1,0.0,0.0,0.0,40.0,1.0
18.0,4,139576.0,12.0,9.0,5.0,1,4.0,2,1.0,0.0,0.0,40.0,1.0
22.0,4,252355.0,12.0,9.0,5.0,8,2.0,2,0.0,0.0,0.0,27.0,1.0
44.0,6,83812.0,10.0,13.0,1.0,4,2.0,2,0.0,0.0,0.0,60.0,1.0
36.0,4,89718.0,12.0,9.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
65.0,4,222810.0,9.0,11.0,1.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
26.0,4,456618.0,12.0,9.0,5.0,8,2.0,2,0.0,0.0,0.0,40.0,1.0
21.0,4,296158.0,1.0,6.0,3.0,8,1.0,2,0.0,0.0,0.0,25.0,1.0
41.0,4,162140.0,12.0,9.0,1.0,3,2.0,2,0.0,0.0,2339.0,40.0,1.0
28.0,4,36601.0,16.0,10.0,5.0,8,5.0,2,1.0,0.0,0.0,35.0,1.0
27.0,4,195337.0,16.0,10.0,5.0,7,2.0,2,1.0,0.0,0.0,40.0,1.0
19.0,7,282721.0,16.0,10.0,5.0,8,2.0,1,0.0,0.0,0.0,12.0,1.0
40.0,4,206049.0,16.0,10.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
19.0,4,223392.0,12.0,9.0,5.0,6,4.0,2,0.0,0.0,0.0,15.0,1.0
40.0,4,27821.0,9.0,11.0,3.0,14,1.0,2,0.0,2829.0,0.0,40.0,1.0
37.0,4,131827.0,12.0,9.0,5.0,3,5.0,2,0.0,0.0,0.0,40.0,1.0
33.0,4,549413.0,16.0,10.0,3.0,1,1.0,1,0.0,0.0,0.0,40.0,2.0
34.0,4,69491.0,12.0,9.0,3.0,8,1.0,2,0.0,0.0,0.0,40.0,1.0
44.0,2,193755.0,8.0,12.0,5.0,11,2.0,2,0.0,0.0,0.0,40.0,1.0
33.0,4,598802.0,16.0,10.0,1.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
72.0,2,259762.0,12.0,9.0,3.0,4,1.0,2,0.0,2290.0,0.0,10.0,1.0
19.0,4,266255.0,12.0,9.0,5.0,12,4.0,2,1.0,0.0,0.0,40.0,1.0
59.0,4,32954.0,9.0,11.0,1.0,10,2.0,2,1.0,0.0,0.0,36.0,1.0
40.0,4,291808.0,12.0,9.0,1.0,11,2.0,1,1.0,0.0,0.0,40.0,1.0
35.0,4,190728.0,12.0,9.0,1.0,10,5.0,2,1.0,0.0,0.0,40.0,1.0
22.0,4,59184.0,8.0,12.0,5.0,1,2.0,2,0.0,0.0,0.0,45.0,1.0
41.0,4,196456.0,13.0,14.0,5.0,10,2.0,2,1.0,0.0,0.0,40.0,1.0
59.0,4,147989.0,16.0,10.0,3.0,13,1.0,2,0.0,0.0,0.0,50.0,2.0
50.0,4,195784.0,3.0,8.0,1.0,6,5.0,2,0.0,0.0,0.0,40.0,1.0
21.0,4,202214.0,8.0,12.0,5.0,1,2.0,2,1.0,0.0,0.0,10.0,1.0
40.0,5,225165.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,1.0
22.0,4,54825.0,12.0,9.0,5.0,12,2.0,2,0.0,0.0,0.0,40.0,1.0
43.0,4,188905.0,5.0,3.0,6.0,7,2.0,2,1.0,0.0,0.0,40.0,1.0
17.0,4,132636.0,2.0,7.0,5.0,14,4.0,2,1.0,0.0,0.0,16.0,1.0
42.0,2,228320.0,6.0,4.0,1.0,8,2.0,2,0.0,0.0,0.0,40.0,1.0
37.0,4,415500.0,16.0,10.0,3.0,7,1.0,1,0.0,0.0,0.0,40.0,2.0
19.0,4,254247.0,3.0,8.0,5.0,1,4.0,2,0.0,0.0,0.0,38.0,1.0
43.0,4,255635.0,5.0,3.0,3.0,7,1.0, Other,0.0,0.0,0.0,40.0,1.0
46.0,4,96080.0,7.0,5.0,6.0,3,5.0,2,1.0,0.0,0.0,40.0,1.0
18.0,?,78181.0,12.0,9.0,5.0, ?,4.0,2,1.0,0.0,0.0,20.0,1.0
50.0,2,339547.0,15.0,15.0,3.0,1,1.0,4,0.0,0.0,0.0,40.0,2.0
47.0,6,126500.0,6.0,4.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
31.0,4,511289.0,12.0,9.0,5.0,5,2.0,2,0.0,2907.0,0.0,99.0,1.0
33.0,4,159574.0,6.0,4.0,3.0,1,1.0,2,0.0,0.0,0.0,45.0,1.0
27.0,4,224105.0,12.0,9.0,3.0,7,1.0,2,0.0,7298.0,0.0,40.0,2.0
59.0,6,128105.0,12.0,9.0,3.0,5,1.0,2,0.0,0.0,0.0,35.0,1.0
39.0,2,89508.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
29.0,4,370242.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
26.0,4,67257.0,10.0,13.0,7.0,4,2.0,2,1.0,0.0,0.0,55.0,1.0
24.0,4,62952.0,12.0,9.0,5.0,3,4.0,2,0.0,0.0,0.0,40.0,1.0
25.0,4,111058.0,16.0,10.0,5.0,1,2.0,2,0.0,0.0,1980.0,40.0,1.0
30.0,4,29235.0,16.0,10.0,5.0,1,3.0,2,1.0,0.0,0.0,20.0,1.0
52.0,7,101119.0,2.0,7.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
51.0,1,140516.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
30.0,4,159888.0,10.0,13.0,5.0,12,2.0,2,0.0,0.0,0.0,60.0,2.0
19.0,?,45643.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,25.0,1.0
23.0,4,166371.0,16.0,10.0,5.0,13,4.0,2,0.0,0.0,0.0,60.0,1.0
37.0,7,160910.0,11.0,16.0,3.0,10,1.0,2,0.0,0.0,0.0,45.0,1.0
25.0,7,257064.0,16.0,10.0,3.0,1,1.0,1,0.0,0.0,0.0,38.0,1.0
49.0,6,181307.0,15.0,15.0,3.0,10,1.0,2,0.0,15024.0,0.0,65.0,2.0
30.0,4,83253.0,12.0,9.0,3.0,10,1.0,2,0.0,0.0,0.0,55.0,1.0
40.0,4,128700.0,16.0,10.0,1.0,1,5.0,2,1.0,0.0,0.0,40.0,1.0
20.0,4,243010.0,12.0,9.0,5.0,7,3.0, Other,0.0,0.0,0.0,32.0,1.0
35.0,6,37778.0,9.0,11.0,3.0,5,1.0,2,0.0,3103.0,0.0,55.0,1.0
24.0,4,132320.0,10.0,13.0,5.0,4,4.0,2,0.0,0.0,0.0,45.0,1.0
32.0,4,234755.0,12.0,9.0,6.0,3,5.0,1,0.0,0.0,0.0,40.0,1.0
35.0,4,142616.0,12.0,9.0,6.0,8,4.0,1,1.0,0.0,0.0,30.0,1.0
20.0,4,148509.0,12.0,9.0,5.0,8,2.0,2,1.0,0.0,0.0,40.0,1.0
29.0,7,240738.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
25.0,4,32276.0,12.0,9.0,5.0,3,4.0,2,0.0,0.0,0.0,28.0,1.0
50.0,2,163921.0,6.0,4.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
24.0,4,464103.0,12.0,9.0,5.0,1,2.0,2,0.0,0.0,0.0,50.0,1.0
49.0,?,271346.0,10.0,13.0,3.0, ?,1.0,2,0.0,15024.0,0.0,60.0,2.0
30.0,2,327825.0,12.0,9.0,1.0,11,4.0,2,1.0,0.0,0.0,32.0,1.0
37.0,4,267085.0,16.0,10.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
50.0,4,266945.0,12.0,9.0,3.0,7,6.0,2,1.0,3137.0,0.0,40.0,1.0
20.0,4,234663.0,12.0,9.0,5.0,6,4.0,2,0.0,0.0,0.0,30.0,1.0
49.0,6,189123.0,12.0,9.0,3.0,3,1.0,2,0.0,5013.0,0.0,50.0,1.0
55.0,4,104996.0,6.0,4.0,3.0,14,1.0,2,0.0,0.0,0.0,50.0,1.0
61.0,4,101265.0,3.0,8.0,7.0,7,5.0,2,1.0,0.0,0.0,40.0,1.0
22.0,4,184975.0,12.0,9.0,4.0,8,4.0,2,1.0,0.0,0.0,3.0,1.0
23.0,4,246965.0,8.0,12.0,5.0,1,2.0,2,0.0,0.0,0.0,12.0,1.0
43.0,4,227065.0,12.0,9.0,5.0,10,2.0,2,0.0,4650.0,0.0,40.0,1.0
39.0,4,301867.0,10.0,13.0,1.0,1,2.0,4,1.0,0.0,0.0,24.0,1.0
21.0,4,185948.0,16.0,10.0,5.0,12,4.0,2,0.0,0.0,0.0,35.0,1.0
52.0,5,134854.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
30.0,4,281030.0,9.0,11.0,3.0,12,1.0,2,0.0,4064.0,0.0,40.0,1.0
42.0,4,126701.0,10.0,13.0,1.0,1,5.0,2,0.0,9562.0,0.0,45.0,2.0
50.0,6,95949.0,10.0,13.0,3.0,3,1.0,2,0.0,0.0,0.0,50.0,1.0
51.0,6,88528.0,8.0,12.0,1.0,4,5.0,2,1.0,0.0,0.0,99.0,1.0
47.0,4,24723.0,1.0,6.0,1.0,4,2.0,3,1.0,0.0,0.0,45.0,1.0
49.0,?,171411.0,7.0,5.0,1.0, ?,2.0,2,0.0,0.0,0.0,40.0,1.0
45.0,4,184581.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
48.0,1,100067.0,16.0,10.0,7.0,8,5.0,1,1.0,0.0,0.0,40.0,1.0
36.0,4,182863.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,2.0
20.0,3,462294.0,16.0,10.0,5.0, ?,4.0,1,0.0,0.0,0.0,40.0,1.0
61.0,4,85434.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
72.0,4,158092.0,10.0,13.0,1.0,12,2.0,2,0.0,0.0,0.0,30.0,1.0
19.0,4,104844.0,16.0,10.0,5.0,12,4.0,2,1.0,0.0,0.0,15.0,1.0
54.0,5,304570.0,10.0,13.0,3.0,7,1.0,4,0.0,7688.0,0.0,40.0,2.0
47.0,?,89806.0,16.0,10.0,1.0, ?,2.0,3,1.0,0.0,0.0,35.0,1.0
39.0,4,106183.0,12.0,9.0,1.0,8,5.0,3,1.0,6849.0,0.0,40.0,1.0
24.0,4,89347.0,2.0,7.0,5.0,7,2.0,2,1.0,0.0,0.0,40.0,1.0
44.0,4,157236.0,16.0,10.0,4.0,6,5.0,2,0.0,0.0,0.0,40.0,1.0
19.0,4,261259.0,12.0,9.0,5.0,6,4.0,2,0.0,0.0,0.0,20.0,1.0
